"","Season","TeamName","Tempo","RankTempoSeason","AdjTempo","RankAdjTempoSeason","OE","RankOESeason","AdjOE","RankAdjOESeason","DE","RankDESeason","AdjDE","RankAdjDESeason","AdjSOS","RankAdjSOS_Season","seed_season"
"187",2021,"Syracuse",69.6241,154,69.2068,139,108.366,46,113.82,22,101.139,161,97.5937,89,16.2268,41,"11"
"188",2021,"Tennessee",68.813,186,67.3118,233,105.227,90,108.804,71,91.6883,13,87.7414,4,21.0624,21,"5"
"189",2021,"Texas",69.609,155,69.2079,138,106.848,64,113.848,21,97.8468,76,93.2661,36,20.5822,26,"3"
"190",2021,"Texas Southern",73.4549,28,71.9846,41,99.7677,197,98.9834,236,95.3916,45,105.038,236,-6.05453,229,"16"
"191",2021,"Texas Tech",66.9686,279,65.3672,316,107.923,54,112.362,33,93.8813,24,91.4155,24,20.9465,23,"6"
"192",2021,"UC Santa Barbara",66.6897,288,66.1183,295,109.661,31,109.242,66,94.1696,29,97.0104,82,12.2317,69,"12"
"193",2021,"UCLA",65.2619,327,64.6928,332,108.256,48,113.403,26,102.131,195,97.4859,86,15.9175,44,"11"
"194",2021,"UNC Greensboro",70.3313,119,68.4895,174,104.391,104,104.118,129,95.5017,47,95.9651,67,8.15332,100,"13"
"195",2021,"USC",67.5611,249,67.2898,236,108.537,44,112.883,30,94.8746,41,90.6583,19,22.2245,14,"6"
"196",2021,"Utah St.",69.4931,165,68.8615,154,104.427,102,105.729,112,89.3923,6,89.2192,8,16.51,40,"11"
"197",2021,"VCU",70.2879,121,69.8256,110,101.518,163,105.49,117,92.1215,15,89.5783,12,15.9115,45,"10"
"198",2021,"Villanova",66.2426,300,65.0666,320,113.621,9,118.602,9,100.98,155,95.984,68,22.6184,12,"5"
"199",2021,"Virginia",60.7903,347,60.0732,357,112.421,14,115.637,12,98.7173,97,92.9824,33,22.6542,11,"4"
"200",2021,"Virginia Tech",66.4982,291,66.1503,293,106.985,60,110.048,55,97.7696,75,94.8276,54,15.2207,50,"10"
"201",2021,"West Virginia",70.6837,104,69.6016,114,107.886,55,116.128,11,100.446,142,95.8073,65,20.3206,27,"3"
"202",2021,"Wichita St.",67.952,231,67.5992,225,104.413,103,109.988,56,100.617,150,98.4414,103,11.5469,74,"11"
"203",2021,"Winthrop",72.7021,40,73.6395,11,109.293,36,105.093,120,91.6949,14,96.1535,70,8.93908,91,"12"
"204",2021,"Wisconsin",65.7692,317,64.9341,326,105.076,91,112.522,32,97.043,66,89.8672,13,22.6545,10,"9"
"205",2019,"Abilene Christian",66.5681,293,66.0042,254,107.102,87,103.625,186,96.7466,43,101.539,119,2.08626,145,"15"
"206",2019,"Arizona St.",72.1332,45,70.4917,46,106.426,102,109.774,68,99.8027,94,98.5646,79,11.2091,61,"11"
"207",2019,"Auburn",68.8594,182,67.5363,166,113.662,14,119.571,8,99.1996,77,96.2397,45,23.3317,13,"5"
"208",2019,"Baylor",66.6446,289,65.2511,291,107.248,83,113.517,28,100.481,114,98.2238,75,15.2935,41,"9"
"209",2019,"Belmont",74.2457,13,71.1231,31,116.393,5,114.834,20,99.6691,89,101.76,127,13.0739,54,"11"
"210",2019,"Bradley",65.8042,316,65.0632,299,100.293,246,100.892,246,98.6984,66,101.25,117,-0.358275,165,"15"
"211",2019,"Buffalo",74.6814,10,73.7602,9,112.955,17,114.89,19,94.4045,13,94.5531,29,20.337,22,"6"
"212",2019,"Cincinnati",64.8024,338,63.1993,338,109.572,46,111.566,46,95.5241,27,94.515,28,17.0509,32,"7"
"213",2019,"Colgate",67.5448,255,66.3489,236,110.64,37,110.038,63,102.764,167,105.751,202,4.2867,129,"15"
"214",2019,"Duke",73.6764,19,72.2115,18,113.184,15,120.084,6,91.745,8,88.0911,6,31.9925,3,"1"
"215",2019,"Fairleigh Dickinson",67.8895,237,66.7742,214,108.37,65,106.184,137,104.709,214,110.432,295,-4.2487,208,"16"
"216",2019,"Florida",64.8004,339,62.6903,346,104.227,148,110.219,60,97.2175,48,91.895,14,18.3239,28,"10"
"217",2019,"Florida St.",69.2552,155,68.2507,135,106.629,95,112.987,31,95.7851,33,90.4293,9,22.5574,14,"4"
"218",2019,"Gardner Webb",68.3164,218,67.0883,196,108.532,62,107.475,111,105.231,231,108.218,253,-0.743522,167,"16"
"219",2019,"Georgia St.",71.0957,78,69.8602,67,106.563,97,107.886,107,102.734,166,102.289,137,5.59737,111,"14"
"220",2019,"Gonzaga",71.5883,58,69.7687,70,123.829,1,125.125,1,90.7597,5,92.336,16,32.7887,2,"1"
"221",2019,"Houston",67.4728,256,66.1482,247,112.096,25,114.118,24,91.1078,6,91.6934,13,22.4249,15,"3"
"222",2019,"Iona",71.3027,67,70.5217,45,107.93,73,106.514,132,105.576,241,109.593,275,-3.07828,197,"16"
"223",2019,"Iowa",70.2251,106,69.3715,82,110.452,38,117.163,15,104.226,195,101.207,115,15.9555,36,"10"
"224",2019,"Iowa St.",68.6743,188,67.6056,161,112.927,18,118.992,9,99.678,90,97.1452,59,21.8472,16,"6"
"225",2019,"Kansas",70.6439,89,69.9355,64,105.568,119,112.746,34,98.4952,64,92.0406,15,20.7051,20,"4"
"226",2019,"Kansas St.",64.9201,336,63.0414,342,101.553,213,107.96,102,91.5612,7,87.7377,4,20.2225,23,"4"
"227",2019,"Kentucky",67.8907,236,65.8287,265,112.784,19,118.223,13,95.68,30,90.8094,12,27.4133,7,"2"
"228",2019,"Liberty",64.9577,335,61.7759,349,111.547,29,110.565,56,95.7813,32,99.7435,96,10.8215,63,"12"
"229",2019,"Louisville",68.4904,205,67.1312,194,107.243,84,113.376,29,97.6744,52,92.4055,17,20.9708,17,"7"
"230",2019,"LSU",70.5931,90,69.8753,66,112.474,21,118.485,10,100.645,118,97.5196,62,20.9656,18,"3"
"231",2019,"Marquette",70.6568,88,68.5839,116,108.714,61,114.15,23,96.7389,42,95.7294,35,18.4207,27,"5"
"232",2019,"Maryland",66.2805,303,65.6376,274,107.334,78,113.82,27,98.4651,63,93.8429,22,19.9776,24,"6"
"233",2019,"Michigan",65.2647,329,64.4257,320,107.986,72,115.516,18,89.8084,3,86.081,2,29.4352,5,"2"
"234",2019,"Michigan St.",68.4006,212,67.4035,182,114.269,9,121.729,4,95.0157,22,90.3679,8,31.3607,4,"2"
"235",2019,"Minnesota",67.9778,234,67.4509,176,103.298,166,110.671,54,101.467,138,96.2136,44,14.4575,47,"10"
"236",2019,"Mississippi",69.2037,159,68.3346,129,108.408,64,112.779,33,101.248,132,97.6963,65,15.0831,44,"8"
"237",2019,"Mississippi St.",68.5278,200,67.4194,178,111.932,26,117.395,14,101.401,135,96.7173,51,20.6776,21,"5"
"238",2019,"Montana",68.3879,213,66.5497,225,111.502,31,107.36,115,100.898,124,103.814,161,3.54691,137,"15"
"239",2019,"Murray St.",71.1289,76,69.0116,98,114.766,8,112.038,41,96.0872,38,98.706,81,13.3317,52,"12"
"240",2019,"Nevada",70.9379,87,69.2146,88,113.948,11,114,26,94.465,14,95.0771,33,18.9229,25,"7"
"241",2019,"New Mexico St.",67.9012,235,65.5861,278,113.701,13,112.605,37,95.2348,24,99.0173,83,13.588,49,"12"
"242",2019,"North Carolina",76.1162,4,74.2921,5,112.438,22,119.872,7,95.8954,34,90.701,10,29.171,6,"1"
"243",2019,"North Carolina Central",67.1363,276,65.2069,292,100.502,240,96.6416,301,100.749,120,108.528,256,-11.8864,303,"16"
"244",2019,"North Dakota St.",66.4861,295,64.7859,312,108.198,69,106.552,127,110.054,314,109.751,278,-3.19855,199,"16"
"245",2019,"Northeastern",66.215,305,66.0293,252,112.969,16,111.465,48,104.428,202,102.718,145,8.74685,79,"13"
"246",2019,"Northern Kentucky",69.2867,153,67.9179,145,111.424,33,109.235,77,100.467,112,102.676,144,6.55918,100,"14"
"247",2019,"Ohio St.",66.8768,281,65.6907,272,103.341,165,109.268,75,98.9532,69,94.1896,27,15.0781,45,"11"
"248",2019,"Oklahoma",69.7223,133,68.6808,112,101.398,216,109.401,73,98.1919,58,93.8663,23,15.5345,38,"9"
"249",2019,"Old Dominion",65.4732,326,64.2892,325,101.139,221,101.929,216,93.0411,10,96.3508,48,5.57853,112,"14"
"250",2019,"Oregon",65.9065,315,64.0656,328,106.247,107,107.7,108,94.5948,18,92.5481,18,15.1521,43,"12"
"251",2019,"Prairie View A&M",72.5879,35,70.961,34,103.12,171,101.53,226,99.7542,91,105.838,205,-4.30871,209,"16"
"252",2019,"Purdue",66.3591,300,65.6263,276,113.828,12,121.093,5,99.7844,93,95.0422,32,26.0512,10,"3"
"253",2019,"Saint Louis",66.865,283,66.0798,250,100.399,244,102.575,205,95.4529,26,96.3024,46,6.27254,104,"13"
"254",2019,"Saint Mary's",64.5057,342,62.6466,347,112.69,20,114.634,21,99.1877,76,96.9231,55,17.7106,31,"11"
"255",2019,"Seton Hall",70.1052,116,68.9235,102,104.576,143,109.303,74,100.893,123,96.3961,49,12.9072,55,"10"
"256",2019,"St. John's",72.3507,43,70.4832,48,105.988,110,109.671,69,102.514,162,100.92,111,8.75182,78,"11"
"257",2019,"Syracuse",67.2957,267,66.0629,251,103.506,160,110.213,61,97.0521,45,93.9133,24,16.3,35,"8"
"258",2019,"Temple",70.1158,115,68.7589,109,105.306,126,108.851,86,100.186,108,99.4587,90,9.3923,76,"11"
"259",2019,"Tennessee",69.3874,149,67.703,155,116.307,6,122.479,3,98.9814,71,95.4987,34,26.98,8,"2"
"260",2019,"Texas Tech",67.7066,246,66.5403,226,108.08,70,112.694,36,87.1746,1,85.9468,1,26.7476,9,"3"
"261",2019,"UC Irvine",66.0757,310,65.0838,296,108.285,67,106.606,125,94.5646,17,97.144,58,9.46217,75,"13"
"262",2019,"UCF",67.106,278,64.7843,313,107.069,88,110.31,58,95.5875,28,95.7335,36,14.5761,46,"9"
"263",2019,"Utah St.",69.8786,123,67.7963,151,112.264,24,112.966,32,95.2464,25,96.3467,47,16.6198,34,"8"
"264",2019,"VCU",68.9655,174,68.1835,136,102.78,179,104.312,172,88.5061,2,88.6222,7,15.6895,37,"8"
"265",2019,"Vermont",65.7063,320,65.3218,285,109.909,43,107.949,103,94.7423,21,99.2286,84,8.72064,80,"13"
"266",2019,"Villanova",65.668,321,63.6099,333,112.402,23,116.973,16,101.437,136,98.1987,73,18.7745,26,"6"
"267",2019,"Virginia",61.0806,353,59.2665,353,117.113,4,123.571,2,90.0009,4,87.9163,5,35.6552,1,"1"
"268",2019,"Virginia Tech",64.36,344,63.2505,337,114.004,10,118.433,11,95.6855,31,93.9634,25,24.4696,11,"4"
"269",2019,"Washington",67.1691,274,65.8589,263,103.564,157,106.98,119,95.6117,29,93.6134,20,13.3669,51,"9"
"270",2019,"Wisconsin",64.8745,337,63.61,332,104.289,147,110.809,52,92.8886,9,87.134,3,23.675,12,"5"
"271",2019,"Wofford",68.1431,225,65.6363,275,117.982,3,118.357,12,97.8958,55,97.6422,63,20.7146,19,"7"
"272",2019,"Yale",72.5605,37,70.7049,44,110.061,42,111.702,44,100.041,102,103.115,149,8.58693,82,"14"
"273",2018,"Alabama",70.2901,122,68.7962,137,102.776,209,108.459,115,99.7099,59,94.6334,13,13.8252,51,"9"
"274",2018,"Arizona",68.7501,209,67.313,215,115.915,12,119.012,15,101.893,119,99.6425,70,19.3692,21,"4"
"275",2018,"Arizona St.",72.6271,38,71.5605,36,114.116,19,117.651,17,103.283,160,102.937,124,14.714,45,"11"
"276",2018,"Arkansas",71.4084,70,69.6899,90,112.175,30,117.32,19,105.171,211,101.685,103,15.635,37,"7"
"277",2018,"Auburn",73.4691,23,72.2946,21,113.46,26,118.196,16,99.9304,64,97.5614,44,20.6348,16,"4"
"278",2018,"Bucknell",72.5377,42,71.4452,37,110.427,55,109.182,99,98.86,47,102.368,112,6.8137,100,"14"
"279",2018,"Buffalo",73.8527,18,72.8022,15,113.539,23,114.284,42,102.44,131,103.791,138,10.4931,77,"13"
"280",2018,"Butler",69.8415,149,67.8456,189,110.897,51,115.758,32,102.037,121,97.8916,48,17.8667,25,"10"
"281",2018,"Cal St. Fullerton",69.761,155,69.5384,97,102.99,200,104.984,176,101.526,110,103.669,134,1.3154,153,"15"
"282",2018,"Cincinnati",66.3915,311,64.6798,322,112.022,32,113.155,54,86.3964,1,86.158,2,26.9966,4,"2"
"283",2018,"Clemson",67.1166,280,65.6205,297,108.129,94,113.774,48,97.3446,26,93.5052,8,20.2693,19,"5"
"284",2018,"College of Charleston",65.9339,324,64.6463,324,111.949,33,109.887,87,103.526,167,105.153,167,4.73418,120,"13"
"285",2018,"Creighton",72.987,29,70.8444,53,114.134,18,116.454,22,102.198,127,99.1744,61,17.2792,27,"8"
"286",2018,"Davidson",65.0307,335,64.1645,335,116.159,9,117.399,18,102.197,126,102.494,115,14.9051,43,"12"
"287",2018,"Duke",71.0479,91,70.0021,78,118.705,4,122.602,3,97.3075,24,93.467,7,29.1348,3,"2"
"288",2018,"Florida",68.2257,234,66.7986,239,109.73,61,115.14,37,100.621,81,96.4262,25,18.7137,23,"6"
"289",2018,"Florida St.",72.5734,40,71.6051,31,110.767,52,115.822,30,101.381,102,99.9984,76,15.8239,35,"9"
"290",2018,"Georgia St.",67.7416,249,66.8969,236,108.676,83,109.045,101,98.4189,37,101.835,106,7.20921,96,"15"
"291",2018,"Gonzaga",69.407,174,68.9851,125,120.03,2,119.824,12,95.1115,14,95.0891,17,24.7352,8,"4"
"292",2018,"Houston",68.3795,220,68.2176,174,112.888,28,115.787,31,94.8876,13,95.2473,18,20.5396,17,"6"
"293",2018,"Iona",71.5971,62,70.6965,56,109.478,67,110.261,80,104.196,186,107.388,212,2.87263,134,"15"
"294",2018,"Kansas",70.1467,130,68.4279,161,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,"1"
"295",2018,"Kansas St.",66.6026,300,65.5437,302,108.258,90,112.178,60,101.624,112,97.4236,41,14.7543,44,"9"
"296",2018,"Kentucky",69.7603,156,68.5818,154,109.59,64,116.426,25,100.553,79,96.019,23,20.4069,18,"5"
"297",2018,"Lipscomb",76.5171,5,74.8966,5,104.015,170,103.793,197,100.682,82,103.43,131,0.363623,165,"15"
"298",2018,"LIU Brooklyn",72.4794,44,71.3779,39,105.478,135,103.335,211,105.473,222,111.135,294,-7.80028,251,"16"
"299",2018,"Loyola Chicago",65.8676,325,65.3221,312,108.717,81,111.331,68,93.9293,6,96.1911,24,15.1402,41,"11"
"300",2018,"Marshall",75.9031,7,74.8308,6,108.999,76,109.328,96,102.915,146,103.944,144,5.38402,114,"13"
"301",2018,"Miami FL",68.0632,242,67.0632,225,107.873,99,113.309,52,99.1152,50,97.5988,45,15.7103,36,"6"
"302",2018,"Michigan",65.4195,330,64.3592,333,111.172,45,115.9,29,96.4552,17,92.7095,5,23.1909,10,"3"
"303",2018,"Michigan St.",68.2843,227,67.1449,222,117.987,6,119.983,9,94.8872,12,93.6364,9,26.3461,6,"3"
"304",2018,"Missouri",67.2155,276,65.6199,298,108.104,95,113.275,53,100.751,84,97.803,47,15.4717,38,"8"
"305",2018,"Montana",69.8542,147,67.9708,183,110.016,56,110.144,82,96.8396,20,99.3132,65,10.8304,71,"14"
"306",2018,"Murray St.",67.6785,253,67.3002,216,114.708,15,113.139,56,97.5056,30,100.444,82,12.6951,59,"12"
"307",2018,"Nevada",70.7918,97,69.4886,99,116.286,8,119.901,10,101.735,114,101.72,105,18.1814,24,"7"
"308",2018,"New Mexico St.",69.8333,152,68.2276,173,107.914,97,108.457,116,92.5302,4,94.9001,14,13.5573,55,"12"
"309",2018,"North Carolina",71.3754,75,70.9501,50,114.305,17,121.959,4,102.487,133,96.9241,34,25.0348,7,"2"
"310",2018,"North Carolina Central",67.8052,246,64.9456,320,103.453,185,98.1525,301,103.512,166,110.889,288,-12.7366,309,"16"
"311",2018,"North Carolina St.",72.0431,53,71.3548,40,111.861,36,116.426,24,103.121,155,101.294,99,15.1323,42,"9"
"312",2018,"Ohio St.",67.4903,259,66.3996,260,111.339,42,116.15,27,97.878,32,95.0408,16,21.1094,15,"5"
"313",2018,"Oklahoma",76.7604,4,75.8225,4,109.892,58,115.128,38,105.885,230,100.709,83,14.419,47,"10"
"314",2018,"Penn",70.0693,135,68.8538,131,105.352,136,103.553,205,96.7516,19,99.8577,73,3.69539,127,"16"
"315",2018,"Providence",69.5072,166,67.0963,223,104.379,162,108.926,104,102.961,147,97.0075,35,11.9189,63,"10"
"316",2018,"Purdue",68.1661,236,67.2291,219,118.518,5,123.248,2,96.6679,18,96.5818,28,26.6663,5,"2"
"317",2018,"Radford",63.2984,350,62.7351,346,104.001,171,103.581,203,100.509,77,103.629,133,-0.0477779,170,"16"
"318",2018,"Rhode Island",69.1899,184,68.6547,146,109.867,59,111.71,66,98.0447,34,97.328,38,14.3818,49,"7"
"319",2018,"San Diego St.",70.348,115,68.6523,147,109.484,66,111.286,69,97.2819,23,97.1358,36,14.1504,50,"11"
"320",2018,"Seton Hall",70.9905,93,69.3438,104,110.561,53,116.335,26,102.558,135,98.9994,58,17.3352,26,"8"
"321",2018,"South Dakota St.",72.0656,52,70.2629,71,114.095,20,114.629,41,103.379,162,104.038,148,10.5907,75,"12"
"322",2018,"St. Bonaventure",69.1907,183,69.2408,109,111.094,48,112.288,59,101.078,93,101.093,94,11.1954,69,"11"
"323",2018,"Stephen F. Austin",72.7304,36,71.1416,48,107.235,107,104.983,177,93.9618,8,99.4206,67,5.56289,111,"14"
"324",2018,"Syracuse",64.5151,342,63.3993,342,103.016,198,107.705,128,98.3289,35,94.1122,11,13.5929,54,"11"
"325",2018,"TCU",70.299,120,68.7039,142,116.043,10,120.625,8,106.375,241,101.705,104,18.9201,22,"6"
"326",2018,"Tennessee",67.2695,271,66.1739,271,109.697,62,114.839,40,97.8825,33,92.6901,4,22.1486,11,"3"
"327",2018,"Texas",67.0269,283,65.2086,315,103.408,187,109.372,94,98.631,43,93.914,10,15.4577,39,"10"
"328",2018,"Texas A&M",70.6258,103,69.0256,120,105.931,128,111.204,71,99.0639,48,94.2949,12,16.9086,30,"7"
"329",2018,"Texas Southern",72.541,41,71.5742,35,106.41,122,105.281,173,109.311,287,112.94,315,-7.659,249,"16"
"330",2018,"Texas Tech",68.3794,221,66.5709,248,109.214,71,114.03,46,94.2083,10,92.0873,3,21.9424,12,"3"
"331",2018,"UCLA",71.5042,65,70.5038,57,111.895,34,116.447,23,104.073,183,102.063,110,14.3834,48,"11"
"332",2018,"UMBC",69.0605,193,68.1857,177,104.772,156,103.389,208,102.773,141,105.297,170,-1.9086,184,"16"
"333",2018,"UNC Greensboro",66.0852,320,64.9776,318,106.847,112,105.672,164,93.961,7,96.6156,30,9.0562,82,"13"
"334",2018,"Villanova",70.2475,125,68.277,168,122.829,1,127.384,1,99.8803,63,95.9749,22,31.4091,2,"1"
"335",2018,"Virginia",60.5283,351,59.1912,351,111.133,46,116.528,21,88.0409,2,84.3753,1,32.1527,1,"1"
"336",2018,"Virginia Tech",69.9523,141,68.6757,144,112.152,31,115.016,39,101.421,103,98.3773,54,16.6388,32,"8"
"337",2018,"West Virginia",70.3445,116,69.0413,117,113.004,27,119.151,14,98.4694,39,97.3766,39,21.7748,13,"5"
"338",2018,"Wichita St.",69.9288,143,68.6357,149,117.841,7,121.925,5,101.934,120,101.857,107,20.068,20,"4"
"339",2018,"Wright St.",69.7118,157,68.2124,175,101.383,238,101.068,248,94.0649,9,98.251,53,2.81674,135,"14"
"340",2018,"Xavier",72.1555,51,70.4307,61,115.53,13,120.74,7,102.209,128,99.0492,59,21.6909,14,"1"
"341",2017,"Arizona",67.3107,276,65.6678,278,113.069,19,117.585,20,97.3254,43,94.8418,29,22.7427,19,"2"
"342",2017,"Arkansas",71.4812,75,69.4151,96,111.441,36,116.639,26,103.717,180,101.04,97,15.5987,38,"8"
"343",2017,"Baylor",64.7766,335,63.0844,337,110.829,44,117.289,22,97.4975,45,92.281,14,25.0078,13,"3"
"344",2017,"Bucknell",70.4393,120,69.6888,87,108.236,78,109.074,86,96.036,32,100.358,89,8.71601,80,"13"
"345",2017,"Butler",66.9222,286,65.3305,294,112.888,22,117.971,17,101.51,129,97.0613,49,20.9097,26,"4"
"346",2017,"Cincinnati",65.3743,323,63.7687,327,112.406,26,114.215,35,92.6982,10,91.8982,10,22.3165,22,"6"
"347",2017,"Creighton",72.5417,45,70.8829,48,112.19,30,115.639,32,100.347,94,96.0487,40,19.5902,27,"6"
"348",2017,"Dayton",69.3093,186,68.5788,138,109.246,61,112.3,49,95.9768,31,96.6262,45,15.6735,36,"7"
"349",2017,"Duke",69.7368,158,67.9699,182,115.574,12,120.988,6,100.308,92,95.8991,39,25.0887,12,"2"
"350",2017,"East Tennessee St.",71.5356,73,70.0234,71,109.91,54,107.974,109,96.2229,35,96.4902,44,11.4836,64,"13"
"351",2017,"Florida",70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,"4"
"352",2017,"Florida Gulf Coast",67.7999,260,65.2507,298,111.909,32,109.563,81,102.889,160,104.547,171,5.016,108,"14"
"353",2017,"Florida St.",72.3678,50,70.7622,52,113.774,17,116.738,25,98.6561,61,93.9951,24,22.7426,20,"3"
"354",2017,"Gonzaga",70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1"
"355",2017,"Iona",72.4396,48,70.4839,57,110.079,52,110.197,69,103.915,186,106.195,202,4.00176,118,"14"
"356",2017,"Iowa St.",70.637,110,68.1638,171,112.325,28,119.541,13,100.85,108,96.4283,43,23.113,17,"5"
"357",2017,"Jacksonville St.",64.9709,331,63.5728,329,105.63,128,105.363,153,103.909,185,104.78,177,0.583245,158,"15"
"358",2017,"Kansas",71.434,78,70.2533,66,114.544,14,120.833,9,100.058,82,94.8585,30,25.975,10,"1"
"359",2017,"Kansas St.",67.6069,268,66.1487,266,105.897,122,112.038,50,98.5579,60,94.4839,27,17.5538,29,"11"
"360",2017,"Kent St.",70.382,124,68.2714,163,105.728,126,104.421,169,101.445,125,102.687,132,1.73415,141,"14"
"361",2017,"Kentucky",74.8355,13,72.7658,16,114.251,16,119.139,14,95.2333,23,91.8728,9,27.2664,4,"2"
"362",2017,"Louisville",68.8805,214,67.9905,180,111.775,34,117.179,23,95.3237,25,90.4602,6,26.7186,6,"2"
"363",2017,"Marquette",71.0408,92,69.9346,78,115.653,11,120.943,7,105.356,219,103.371,153,17.5711,28,"10"
"364",2017,"Maryland",67.8486,253,67.0658,221,108.151,80,113.565,40,100.798,105,98.7271,64,14.838,45,"6"
"365",2017,"Miami FL",64.8294,332,62.9821,338,106.563,108,110.386,68,98.2915,56,93.4254,21,16.9602,32,"8"
"366",2017,"Michigan",63.6862,347,62.8409,339,116.209,10,121.592,5,101.796,134,98.9742,69,22.618,21,"7"
"367",2017,"Michigan St.",68.2354,244,66.7308,240,104.856,146,110.569,66,99.8615,78,95.5936,34,14.9753,43,"9"
"368",2017,"Middle Tennessee",66.0809,311,64.2498,314,111.884,33,111.64,55,95.4354,28,96.9823,47,14.6582,48,"12"
"369",2017,"Minnesota",70.4492,119,69.3901,97,104.14,159,109.574,80,95.8428,30,92.9833,18,16.5907,33,"5"
"370",2017,"Mount St. Mary's",68.6019,229,66.8082,236,99.3625,255,98.9775,270,99.4208,68,103.211,150,-4.23312,213,"16"
"371",2017,"Nevada",70.915,97,69.6483,88,112.28,29,114.477,34,99.7493,75,101.135,100,13.3415,55,"12"
"372",2017,"New Mexico St.",69.516,175,67.51,206,110.733,45,110.052,71,97.215,42,102.738,135,7.31463,88,"14"
"373",2017,"New Orleans",68.5799,230,66.1458,267,101.904,201,100.844,240,99.4903,69,101.362,102,-0.517773,178,"16"
